gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
1821691137		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 855985)																	urn:uuid:4dee3547-6bd7-45a8-884a-bc8365c3818a										CC0_1_0			2018-02-21T19:03:02Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-855985					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942409"", ""solr_long_lat"": ""-71.7272,41.59699"" }"	urn:uuid:4dee3547-6bd7-45a8-884a-bc8365c3818a	YPM ENT 855985		Fern Graves		1			FEMALE								PRESENT		in collection						ENT number 855985; lot count 1; female					Dendroctonus frontalis						2017-06-15T00:00:00				2017	6	15											North America; USA; Rhode Island; Washington County	NORTH_AMERICA				US	Rhode Island	Washington County		Arcadia Management Area									41.59699	-71.7272	100.0										physical resource	GPS unit	Nathan Havill sampling site																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.729Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.729Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.5_1	Washington			NE	
1821691134		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905859)																	urn:uuid:4a109448-bd58-4941-bea7-7c3e49e6cf5b										CC0_1_0			2020-08-17T23:20:51Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905859					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942656"", ""solr_long_lat"": ""-74.0864,40.043838"" }"	urn:uuid:4a109448-bd58-4941-bea7-7c3e49e6cf5b	YPM ENT 905859		Jimmy Dunn		1			MALE								PRESENT		in collection						ENT number 905859; lot count 1; male					Dendroctonus frontalis						2017-05-16T00:00:00				2017	5	16											North America; USA; New Jersey; Ocean County	NORTH_AMERICA				US	New Jersey	Ocean County		Edwin B. Forsythe National Wildlife Refuge									40.043838	-74.0864	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.524Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.524Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.31_1	New Jersey	USA.31.15_1	Ocean			NE	
1821691133		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905761)																	urn:uuid:49d1ec6d-cea9-400f-a59a-6be4739240a5										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905761					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942588"", ""solr_long_lat"": ""-83.6214,34.257246"" }"	urn:uuid:49d1ec6d-cea9-400f-a59a-6be4739240a5	YPM ENT 905761		Chip Bates		1			MALE								PRESENT		in collection						ENT number 905761; lot count 1; male					Dendroctonus frontalis						2017-04-04T00:00:00				2017	4	4											North America; USA; Georgia; Jackson County	NORTH_AMERICA				US	Georgia	Jackson County		Maysville									34.257246	-83.6214	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.249Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.249Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.78_1	Jackson			NE	
1821691129		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905704)																	urn:uuid:4933d54b-c738-4632-8089-a58ecbfb941a										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905704					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942531"", ""solr_long_lat"": ""-84.95508,31.75123"" }"	urn:uuid:4933d54b-c738-4632-8089-a58ecbfb941a	YPM ENT 905704		Chip Bates		1			MALE								PRESENT		in collection						ENT number 905704; lot count 1; male					Dendroctonus frontalis						2017-04-17T00:00:00				2017	4	17											North America; USA; Georgia; Randolph County	NORTH_AMERICA				US	Georgia	Randolph County		Morris									31.75123	-84.95508	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.388Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.388Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.120_1	Randolph			NE	
1821691128		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905921)																	urn:uuid:481a079e-1afe-453b-82bc-9a497f0985e9										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905921					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942718"", ""solr_long_lat"": ""-83.5756,32.719453"" }"	urn:uuid:481a079e-1afe-453b-82bc-9a497f0985e9	YPM ENT 905921		Chip Bates		1			MALE								PRESENT		in collection						ENT number 905921; lot count 1; male					Dendroctonus frontalis						2017-03-23T00:00:00				2017	3	23											North America; USA; Georgia; Twiggs County	NORTH_AMERICA				US	Georgia	Twiggs County		Macon									32.719453	-83.5756	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.417Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.417Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.143_1	Twiggs			NE	
1821691127		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 855962)																	urn:uuid:480aa5f1-ead1-4ef7-946c-a215e4f587b1										CC0_1_0			2018-02-21T19:02:59Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-855962					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942386"", ""solr_long_lat"": ""-71.7272,41.59699"" }"	urn:uuid:480aa5f1-ead1-4ef7-946c-a215e4f587b1	YPM ENT 855962		A. Russell		1			FEMALE								PRESENT		in collection						ENT number 855962; lot count 1; female					Dendroctonus frontalis						2017-06-01T00:00:00				2017	6												North America; USA; Rhode Island; Washington County	NORTH_AMERICA				US	Rhode Island	Washington County		Arcadia Management Area									41.59699	-71.7272	100.0										physical resource	GPS unit	Nathan Havill sampling site																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:47.501Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:47.501Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.5_1	Washington			NE	
1821691122		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905756)																	urn:uuid:44fbb0fb-fed8-4beb-a23d-22242c5cdfd4										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905756					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942583"", ""solr_long_lat"": ""-83.6214,34.257246"" }"	urn:uuid:44fbb0fb-fed8-4beb-a23d-22242c5cdfd4	YPM ENT 905756		Chip Bates		1			FEMALE								PRESENT		in collection						ENT number 905756; lot count 1; female					Dendroctonus frontalis						2017-04-04T00:00:00				2017	4	4											North America; USA; Georgia; Jackson County	NORTH_AMERICA				US	Georgia	Jackson County		Maysville									34.257246	-83.6214	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.469Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.469Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.78_1	Jackson			NE	
1821691120		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905770)																	urn:uuid:442bc437-0708-41f8-96a6-627015574274										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905770					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942597"", ""solr_long_lat"": ""-83.8894,31.7713"" }"	urn:uuid:442bc437-0708-41f8-96a6-627015574274	YPM ENT 905770		Chip Bates		1			MALE								PRESENT		in collection						ENT number 905770; lot count 1; male					Dendroctonus frontalis						2017-04-03T00:00:00				2017	4	3											North America; USA; Georgia; Worth County	NORTH_AMERICA				US	Georgia	Worth County		Warwick									31.7713	-83.8894											physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:47.714Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:47.714Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.159_1	Worth			NE	
1821691119		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905757)																	urn:uuid:42f14a63-4a33-4bb0-957a-228c4d32bbf8										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905757					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942584"", ""solr_long_lat"": ""-83.6214,34.257246"" }"	urn:uuid:42f14a63-4a33-4bb0-957a-228c4d32bbf8	YPM ENT 905757		Chip Bates		1			MALE								PRESENT		in collection						ENT number 905757; lot count 1; male					Dendroctonus frontalis						2017-04-04T00:00:00				2017	4	4											North America; USA; Georgia; Jackson County	NORTH_AMERICA				US	Georgia	Jackson County		Maysville									34.257246	-83.6214	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:33.796Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:33.796Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.78_1	Jackson			NE	
1821691117		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905728)																	urn:uuid:42b0f389-cfb8-4383-aa3c-32ccc0ed63dd										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905728					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942555"", ""solr_long_lat"": ""-84.95508,31.75123"" }"	urn:uuid:42b0f389-cfb8-4383-aa3c-32ccc0ed63dd	YPM ENT 905728		Chip Bates		1			FEMALE								PRESENT		in collection						ENT number 905728; lot count 1; female					Dendroctonus frontalis						2017-04-17T00:00:00				2017	4	17											North America; USA; Georgia; Randolph County	NORTH_AMERICA				US	Georgia	Randolph County		Morris									31.75123	-84.95508	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:34.296Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:34.296Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.120_1	Randolph			NE	
1821691112		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905719)																	urn:uuid:3eae4e75-7199-4c64-82a9-651ca1dd7434										CC0_1_0			2020-08-11T23:38:35Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905719					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942546"", ""solr_long_lat"": ""-84.95508,31.75123"" }"	urn:uuid:3eae4e75-7199-4c64-82a9-651ca1dd7434	YPM ENT 905719		Chip Bates		1			FEMALE								PRESENT		in collection						ENT number 905719; lot count 1; female					Dendroctonus frontalis						2017-04-17T00:00:00				2017	4	17											North America; USA; Georgia; Randolph County	NORTH_AMERICA				US	Georgia	Randolph County		Morris									31.75123	-84.95508	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:46.757Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:46.757Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.11_1	Georgia	USA.11.120_1	Randolph			NE	
1821691111		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 855971)																	urn:uuid:3f583528-de18-44d3-a10a-52fae69cb8c6										CC0_1_0			2018-02-21T19:03:00Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-855971					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942395"", ""solr_long_lat"": ""-71.7272,41.59699"" }"	urn:uuid:3f583528-de18-44d3-a10a-52fae69cb8c6	YPM ENT 855971		Fern Graves		1			MALE								PRESENT		in collection						ENT number 855971; lot count 1; male					Dendroctonus frontalis						2017-06-15T00:00:00				2017	6	15											North America; USA; Rhode Island; Washington County	NORTH_AMERICA				US	Rhode Island	Washington County		Arcadia Management Area									41.59699	-71.7272	100.0										physical resource	GPS unit	Nathan Havill sampling site																																					Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:47.179Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:47.179Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.40_1	Rhode Island	USA.40.5_1	Washington			NE	
1821691110		Open Access, http://creativecommons.org/publicdomain/zero/1.0/; see Yale Peabody policies at: http://hdl.handle.net/10079/8931zqj							Dendroctonus frontalis (YPM ENT 905909)																	urn:uuid:3ce1cb87-1e7b-4506-81ba-7300b0e78ae6										CC0_1_0			2020-08-13T23:17:47Z			http://collections.peabody.yale.edu/search/Record/YPM-ENT-905909					Yale Peabody Museum											0	YPM	ENT		YPM	PRESERVED_SPECIMEN			"{ ""irn"": ""1942706"", ""solr_long_lat"": ""-72.9047,40.8098"" }"	urn:uuid:3ce1cb87-1e7b-4506-81ba-7300b0e78ae6	YPM ENT 905909		Jessica Cancelliere		1			MALE								PRESENT		in collection						ENT number 905909; lot count 1; male					Dendroctonus frontalis						2016-06-01T00:00:00				2016	6	1											North America; USA; New York; Suffolk County	NORTH_AMERICA				US	New York	Suffolk County		South Haven									40.8098	-72.9047	100.0										physical resource	GPS unit																																						Dendroctonus frontalis Zimmermann, 1868							Animalia; Arthropoda; Hexapoda; Insecta; Pterygota; Endopterygota; Coleoptera; Polyphaga; Curculionoidea; Curculionidae	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae		Dendroctonus	Dendroctonus			frontalis			SPECIES		snout beetles; beetles; winged insects; insects; hexapods; arthropods; animals	ICZN	ACCEPTED		Animals and Plants: Invertebrates - Insects	96404cc2-f762-11e1-a439-00145eb45e9a	US	2023-04-30T01:49:47.117Z								OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY		true	false	1228034	1228034	1	54	216	1470	4239	1228020		1228034	Dendroctonus frontalis	Dendroctonus frontalis Zimmermann, 1868	Dendroctonus frontalis		EML	2023-04-30T01:49:47.117Z	2023-04-30T01:44:56.803Z	false		USA	United States	USA.33_1	New York	USA.33.53_1	Suffolk			NE	
